timestamp,cpu_idle_109,cpu_iowait_109,cpu_irq_109,cpu_nice_109,cpu_softirq_109,cpu_steal_109,cpu_system_109,cpu_user_109,cpu_idle_110,cpu_iowait_110,cpu_irq_110,cpu_nice_110,cpu_softirq_110,cpu_steal_110,cpu_system_110,cpu_user_110,mem_avail_109,mem_avail_110,mem_total_109,mem_total_110,running_total,pending
2025-12-02 00:55:00+07:00,1667434.8975,357.905,0.0,130.56,1020.015,0.0,84504.3675,863870.405,2111916.715,361.6175,0.0,86.3675,205.4525,0.0,33650.53,501692.465,5413482496.0,6508150784.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 00:56:00+07:00,1667460.7325,357.9075,0.0,130.56,1020.0525,0.0,84507.2175,863899.03,2111975.8,361.6225,0.0,86.3675,205.4575,0.0,33650.8475,501692.795,5417472000.0,6502346752.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 00:57:00+07:00,1667486.3825,357.91499999999996,0.0,130.56,1020.0899999999999,0.0,84510.1775,863927.72,2112034.9450000003,361.625,0.0,86.3675,205.4575,0.0,33651.145,501693.1025,5423439872.0,6509916160.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 00:58:00+07:00,1667512.2625000002,357.9175,0.0,130.56,1020.1225000000001,0.0,84512.925,863956.45,2112094.0775,361.6325,0.0,86.3675,205.46,0.0,33651.4575,501693.41500000004,5408047104.0,6497972224.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 00:59:00+07:00,1667537.91,357.925,0.0,130.56,1020.1575,0.0,84515.83499999999,863985.1275,2112153.1975,361.635,0.0,86.3675,205.46,0.0,33651.76,501693.72500000003,5402218496.0,6506598400.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 01:00:00+07:00,1667563.5225,357.93,0.0,130.56,1020.1875,0.0,84518.655,864014.1125,2112212.3449999997,361.64,0.0,86.3675,205.4675,0.0,33652.055,501694.0375,5400289280.0,6492639232.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 01:01:00+07:00,1667589.155,357.93,0.0,130.56,1020.2249999999999,0.0,84521.56,864042.9325,2112271.4475000002,361.6475,0.0,86.37,205.4675,0.0,33652.3675,501694.3625,5416882176.0,6506250240.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 01:02:00+07:00,1667615.7425000002,357.94,0.0,130.56,1020.2625,0.0,84524.19750000001,864071.11,2112330.58,361.6525,0.0,86.37,205.4675,0.0,33652.6775,501694.68,5411450880.0,6503964672.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 01:03:00+07:00,1667642.2725,357.945,0.0,130.56,1020.2925,0.0,84526.6925,864099.5925,2112389.7199999997,361.655,0.0,86.37,205.4725,0.0,33652.9825,501694.98,5403467776.0,6502191104.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 01:04:00+07:00,1667668.665,357.95,0.0,130.56,1020.325,0.0,84529.26000000001,864128.04,2112448.8475,361.65999999999997,0.0,86.37,205.475,0.0,33653.285,501695.29000000004,5421219840.0,6494007296.0,8437084160.0,8437080064.0,37.0,0.0
